episode_index,step_count,observation_state,action_taken,reward_received,terminated
6,64,[ 0.03577838 -0.17034067 -0.00558586  0.2526373 ],0,1.0,False
6,65,[ 0.03237157  0.02486059 -0.00053311 -0.04180226],1,1.0,False
6,66,[ 0.03286878 -0.17025371 -0.00136916  0.25071242],0,1.0,False
6,67,[ 0.02946371  0.02488776  0.00364509 -0.04240206],1,1.0,False
6,68,[ 0.02996146  0.21995726  0.00279705 -0.3339327 ],1,1.0,False
6,69,[ 0.03436061  0.02479561 -0.00388161 -0.04036904],0,1.0,False
6,70,[ 0.03485652 -0.17027047 -0.00468899  0.25108668],0,1.0,False
6,71,[ 0.03145111  0.02491813  0.00033275 -0.04307156],1,1.0,False
6,72,[ 0.03194948 -0.17020859 -0.00052868  0.24971634],0,1.0,False
6,73,[ 0.02854531  0.02492091  0.00446564 -0.0431333 ],1,1.0,False
6,74,[ 0.02904372  0.21997854  0.00360298 -0.33440393],1,1.0,False
6,75,[ 0.03344329  0.02480549 -0.0030851  -0.040587  ],0,1.0,False
6,76,[ 0.0339394  -0.17027208 -0.00389684  0.25112095],0,1.0,False
6,77,[ 0.03053396  0.0249053   0.00112558 -0.04278856],1,1.0,False
6,78,[ 0.03103207 -0.17023277  0.00026981  0.2502493 ],0,1.0,False
6,79,[ 0.02762741  0.02488532  0.00527479 -0.04234853],1,1.0,False
6,80,[ 0.02812512  0.21993124  0.00442782 -0.33336255],1,1.0,False
6,81,[ 0.03252374  0.02474655 -0.00223943 -0.03928661],0,1.0,False
6,82,[ 0.03301867 -0.17034322 -0.00302516  0.2526889 ],0,1.0,False
6,83,[ 0.02961181  0.0248218   0.00202862 -0.04094667],1,1.0,False
6,84,[ 0.03010825  0.2199146   0.00120968 -0.33298886],1,1.0,False
6,85,[ 0.03450654  0.02477545 -0.0054501  -0.0399247 ],0,1.0,False
6,86,[ 0.03500205 -0.17026792 -0.00624859  0.2510337 ],0,1.0,False
6,87,[ 0.03159669  0.0249427  -0.00122792 -0.04361359],1,1.0,False
6,88,[ 0.03209554 -0.17016162 -0.00210019  0.24868166],0,1.0,False
6,89,[ 0.02869231  0.02499026  0.00287345 -0.04466297],1,1.0,False
6,90,[ 0.02919211  0.22007088  0.00198019 -0.3364379 ],1,1.0,False
6,91,[ 0.03359353  0.02492081 -0.00474857 -0.0431312 ],0,1.0,False
6,92,[ 0.03409195 -0.17013273 -0.0056112   0.24804974],0,1.0,False
6,93,[ 0.03068929  0.02506891 -0.0006502  -0.04639779],1,1.0,False
6,94,[ 0.03119067 -0.1700437  -0.00157816  0.24607992],0,1.0,False
6,95,[ 0.0277898   0.02510074  0.00334344 -0.04710038],1,1.0,False
6,96,[ 0.02829181  0.2201746   0.00240143 -0.33872655],1,1.0,False
6,97,[ 0.0326953   0.02501855 -0.0043731  -0.04528731],0,1.0,False
6,98,[ 0.03319567 -0.17004041 -0.00527884  0.24601266],0,1.0,False
6,99,[ 0.02979487  0.02515653 -0.00035859 -0.04833065],1,1.0,False
6,100,[ 0.030298   -0.16996028 -0.0013252   0.2442391 ],0,1.0,False
6,101,[ 0.02689879  0.02518057  0.00355958 -0.04886152],1,1.0,False
6,102,[ 0.0274024  -0.16999224  0.00258235  0.24494235],0,1.0,False
6,103,[ 0.02400256  0.02509274  0.0074812  -0.04692492],1,1.0,False
6,104,[ 0.02450441  0.22010662  0.0065427  -0.3372381 ],1,1.0,False
6,105,[ 0.02890655  0.02489217 -0.00020206 -0.04249917],0,1.0,False
6,106,[ 0.02940439 -0.17022687 -0.00105205  0.25012   ],0,1.0,False
6,107,[ 0.02599985  0.02491008  0.00395035 -0.04289458],1,1.0,False
6,108,[ 0.02649805  0.21997516  0.00309246 -0.33432853],1,1.0,False
6,109,[ 0.03089756  0.02480933 -0.00359411 -0.040672  ],0,1.0,False
6,110,[ 0.03139374 -0.17026089 -0.00440755  0.2508748 ],0,1.0,False
6,111,[ 0.02798853  0.02492372  0.00060995 -0.0431951 ],1,1.0,False
6,112,[ 0.028487   -0.17020698 -0.00025396  0.2496802 ],0,1.0,False
6,113,[ 0.02508286  0.0249186   0.00473965 -0.04308281],1,1.0,False
6,114,[ 0.02558123  0.21997227  0.00387799 -0.33426657],1,1.0,False
6,115,[ 0.02998068  0.02479534 -0.00280734 -0.04036325],0,1.0,False
6,116,[ 0.03047659 -0.17028624 -0.0036146   0.2514326 ],0,1.0,False
6,117,[ 0.02707086  0.02488714  0.00141405 -0.04238824],1,1.0,False
6,118,[ 0.0275686  -0.17025506  0.00056628  0.2507405 ],0,1.0,False
6,119,[ 0.0241635   0.0248588   0.00558109 -0.04176376],1,1.0,False
6,120,[ 0.02466068  0.21990028  0.00474582 -0.33268058],1,1.0,False
6,121,[ 0.02905868  0.0247111  -0.00190779 -0.03850485],0,1.0,False
6,122,[ 0.0295529  -0.17038344 -0.00267789  0.25357553],0,1.0,False
6,123,[ 0.02614524  0.02477664  0.00239362 -0.03995084],1,1.0,False
6,124,[ 0.02664077  0.21986419  0.0015946  -0.3318776 ],1,1.0,False
6,125,[ 0.03103805  0.02471958 -0.00504295 -0.03869224],0,1.0,False
6,126,[ 0.03153244 -0.1703297  -0.00581679  0.25239533],0,1.0,False
6,127,[ 0.02812585  0.02487483 -0.00076889 -0.04211663],1,1.0,False
6,128,[ 0.02862335 -0.1702361  -0.00161122  0.2503236 ],0,1.0,False
6,129,[ 0.02521862  0.02490883  0.00339525 -0.04286709],1,1.0,False
6,130,[ 0.0257168   0.21998194  0.00253791 -0.33447686],1,1.0,False
6,131,[ 0.03011644  0.02482395 -0.00415163 -0.04099469],0,1.0,False
6,132,[ 0.03061292 -0.17023821 -0.00497152  0.25037548],0,1.0,False
6,133,[ 2.7208155e-02  2.4954375e-02  3.5989160e-05 -4.3871414e-02],1,1.0,False
6,134,[ 0.02770724 -0.17016809 -0.00084144  0.24882287],0,1.0,False
6,135,[ 0.02430388  0.02496587  0.00413502 -0.04412535],1,1.0,False
6,136,[ 0.0248032   0.22002828  0.00325251 -0.33550078],1,1.0,False
6,137,[ 0.02920376  0.02486019 -0.0034575  -0.04179395],0,1.0,False
6,138,[ 0.02970097 -0.17021202 -0.00429338  0.24979609],0,1.0,False
6,139,[ 0.02629673  0.02497099  0.00070254 -0.04423796],1,1.0,False
6,140,[ 2.6796147e-02 -1.7016102e-01 -1.8222065e-04  2.4866654e-01],0,1.0,False
6,141,[ 0.02339293  0.02496352  0.00479111 -0.04407385],1,1.0,False
6,142,[ 0.0238922   0.22001645  0.00390963 -0.3352413 ],1,1.0,False
6,143,[ 0.02829253  0.02483907 -0.00279519 -0.04132805],0,1.0,False
6,144,[ 0.02878931 -0.17024268 -0.00362175  0.25047165],0,1.0,False
6,145,[ 0.02538445  0.0249308   0.00138768 -0.04335144],1,1.0,False
6,146,[ 0.02588307 -0.17021103  0.00052065  0.24976899],0,1.0,False
6,147,[ 0.02247885  0.02490349  0.00551603 -0.04274967],1,1.0,False
6,148,[ 0.02297692  0.21994591  0.00466104 -0.33368713],1,1.0,False
6,149,[ 0.02737584  0.02475793 -0.00201271 -0.03953801],0,1.0,False
6,150,[ 0.027871   -0.1703351  -0.00280347  0.2525092 ],0,1.0,False
6,151,[ 0.02446429  0.02482677  0.00224672 -0.04105666],1,1.0,False
6,152,[ 0.02496083  0.21991643  0.00142559 -0.3330299 ],1,1.0,False
6,153,[ 0.02935916  0.02477421 -0.00523501 -0.03989774],0,1.0,False
6,154,[ 0.02985464 -0.17027228 -0.00603297  0.2511289 ],0,1.0,False
6,155,[ 0.0264492   0.0249353  -0.00101039 -0.04345082],1,1.0,False
6,156,[ 0.0269479  -0.17017214 -0.00187941  0.24891315],0,1.0,False
6,157,[ 0.02354446  0.02497659  0.00309886 -0.04436199],1,1.0,False
6,158,[ 0.02404399  0.22005397  0.00221162 -0.3360656 ],1,1.0,False
6,159,[ 0.02844507  0.02490062 -0.00450969 -0.04268606],0,1.0,False
6,160,[ 0.02894308 -0.17015637 -0.00536341  0.24857062],0,1.0,False
6,161,[ 0.02553996  0.02504176 -0.000392   -0.04579921],1,1.0,False
6,162,[ 0.02604079 -0.17007457 -0.00130799  0.24676001],0,1.0,False
6,163,[ 0.0226393   0.02506604  0.00362721 -0.0463352 ],1,1.0,False
6,164,[ 0.02314062 -0.17010774  0.00270051  0.24748993],0,1.0,False
6,165,[ 0.01973847  0.02497554  0.00765031 -0.04433997],1,1.0,False
6,166,[ 0.02023798  0.21998696  0.00676351 -0.33459938],1,1.0,False
6,167,[ 2.4637716e-02  2.4769407e-02  7.1520764e-05 -3.9791279e-02],0,1.0,False
6,168,[ 0.0251331  -0.17035358 -0.0007243   0.25291422],0,1.0,False
6,169,[ 0.02172603  0.02477872  0.00433398 -0.03999709],1,1.0,False
6,170,[ 0.02222161  0.21983825  0.00353404 -0.33130947],1,1.0,False
6,171,[ 0.02661837  0.02466617 -0.00309215 -0.03751416],0,1.0,False
6,172,[ 0.02711169 -0.1704113  -0.00384243  0.25419155],0,1.0,False
6,173,[ 0.02370347  0.0247653   0.0012414  -0.03970086],1,1.0,False
6,174,[ 0.02419877 -0.17037442  0.00044738  0.25337347],0,1.0,False
6,175,[ 0.02079129  0.02474113  0.00551485 -0.0391683 ],1,1.0,False
6,176,[ 0.02128611  0.21978357  0.00473148 -0.33010614],1,1.0,False
6,177,[ 0.02568178  0.02459459 -0.00187064 -0.0359349 ],0,1.0,False
6,178,[ 0.02617367 -0.17050049 -0.00258934  0.25615725],0,1.0,False
6,179,[ 0.02276366  0.02465833  0.00253381 -0.03734129],1,1.0,False
6,180,[ 0.02325683  0.21974386  0.00178698 -0.3292237 ],1,1.0,False
6,181,[ 0.02765171  0.02459651 -0.00479749 -0.03597777],0,1.0,False
6,182,[ 0.02814364 -0.1704563  -0.00551705  0.25518763],0,1.0,False
6,183,[ 0.02473451  0.02474397 -0.0004133  -0.03923034],1,1.0,False
6,184,[ 0.02522939 -0.17037205 -0.0011979   0.25332215],0,1.0,False
6,185,[ 0.02182195  0.02476699  0.00386854 -0.03973836],1,1.0,False
6,186,[ 0.02231729  0.21983325  0.00307377 -0.33119822],1,1.0,False
6,187,[ 0.02671395  0.02466768 -0.00355019 -0.03754756],0,1.0,False
6,188,[ 0.02720731 -0.17040318 -0.00430114  0.25401312],0,1.0,False
6,189,[ 0.02379924  0.02477992  0.00077912 -0.04002334],1,1.0,False
6,190,[ 2.4294842e-02 -1.7035319e-01 -2.1345530e-05  2.5290531e-01],0,1.0,False
6,191,[ 0.02088778  0.02476906  0.00503676 -0.03978435],1,1.0,False
6,192,[ 0.02138316  0.21981843  0.00424107 -0.33087388],1,1.0,False
6,193,[ 0.02577953  0.02463636 -0.0023764  -0.03685655],0,1.0,False
6,194,[ 0.02627226 -0.17045143 -0.00311354  0.25507566],0,1.0,False
6,195,[ 0.02286323  0.02471484  0.00198798 -0.03858771],1,1.0,False
6,196,[ 0.02335752  0.21980822  0.00121622 -0.33064276],1,1.0,False
6,197,[ 0.02775369  0.02466898 -0.00539663 -0.03757653],0,1.0,False
6,198,[ 0.02824707 -0.17037517 -0.00614816  0.25339884],0,1.0,False
6,199,[ 0.02483956  0.02483403 -0.00108019 -0.04121698],1,1.0,False
6,200,[ 0.02533625 -0.17027241 -0.00190452  0.25112495],0,1.0,False
6,201,[ 0.0219308   0.02487668  0.00311797 -0.0421581 ],1,1.0,False
6,202,[ 0.02242833  0.21995378  0.00227481 -0.33385566],1,1.0,False
6,203,[ 0.02682741  0.02479953 -0.0044023  -0.04045623],0,1.0,False
6,204,[ 0.0273234  -0.17025901 -0.00521143  0.2508345 ],0,1.0,False
6,205,[ 0.02391822  0.02493696 -0.00019474 -0.04348766],1,1.0,False
6,206,[ 0.02441696 -0.1701822  -0.00106449  0.24913381],0,1.0,False
6,207,[ 0.02101331  0.02495494  0.00391819 -0.04388468],1,1.0,False
6,208,[ 0.02151241  0.22002049  0.00304049 -0.33532882],1,1.0,False
6,209,[ 0.02591282  0.0248554  -0.00366608 -0.04168863],0,1.0,False
6,210,[ 0.02640993 -0.17021379 -0.00449986  0.24983536],0,1.0,False
6,211,[ 0.02300565  0.02497213  0.00049685 -0.04426351],1,1.0,False
6,212,[ 0.02350509 -0.17015694 -0.00038842  0.24857613],0,1.0,False
6,213,[ 0.02010196  0.02497055  0.0045831  -0.04422928],1,1.0,False
6,214,[ 0.02060137  0.2200265   0.00369852 -0.3354627 ],1,1.0,False
6,215,[ 0.0250019   0.0248521  -0.00301073 -0.04161573],0,1.0,False
6,216,[ 0.02549894 -0.17022656 -0.00384305  0.25011575],0,1.0,False
6,217,[ 0.02209441  0.02495007  0.00115927 -0.04377686],1,1.0,False
6,218,[ 0.02259341 -0.17018849  0.00028373  0.2492716 ],0,1.0,False
6,219,[ 0.01918964  0.02492941  0.00526916 -0.04332182],1,1.0,False
6,220,[ 0.01968823  0.21997541  0.00440272 -0.33433762],1,1.0,False
6,221,[ 0.02408773  0.02479107 -0.00228403 -0.04026957],0,1.0,False
6,222,[ 0.02458356 -0.17029805 -0.00308942  0.25169185],0,1.0,False
6,223,[ 0.0211776   0.02486788  0.00194442 -0.04196394],1,1.0,False
6,224,[ 0.02167495 -0.1702819   0.00110514  0.25133184],0,1.0,False
6,225,[ 0.01826932  0.02482425  0.00613177 -0.0410023 ],1,1.0,False
6,226,[ 0.0187658   0.21985774  0.00531173 -0.3317443 ],1,1.0,False
6,227,[ 0.02316296  0.02466059 -0.00132316 -0.03739106],0,1.0,False
6,228,[ 0.02365617 -0.17044237 -0.00207098  0.2548741 ],0,1.0,False
6,229,[ 0.02024732  0.02470909  0.0030265  -0.03846133],1,1.0,False
6,230,[ 0.0207415   0.21978751  0.00225728 -0.33018783],1,1.0,False
6,231,[ 0.02513725  0.0246335  -0.00434648 -0.03679392],0,1.0,False
6,232,[ 0.02562992 -0.17042585 -0.00508236  0.2545145 ],0,1.0,False
6,233,[ 2.2221405e-02  2.4768298e-02  7.9316533e-06 -3.9767161e-02],1,1.0,False
6,234,[ 0.02271677 -0.17035377 -0.00078741  0.25291827],0,1.0,False
6,235,[ 0.0193097   0.02477942  0.00427095 -0.04001292],1,1.0,False
6,236,[ 0.01980528  0.21983987  0.0034707  -0.33134526],1,1.0,False
6,237,[ 0.02420208  0.02466868 -0.00315621 -0.03756987],0,1.0,False
6,238,[ 0.02469545 -0.17040786 -0.00390761  0.25411558],0,1.0,False
6,239,[ 0.0212873   0.02476966  0.0011747  -0.03979732],1,1.0,False
6,240,[ 0.02178269 -0.17036912  0.00037876  0.253256  ],0,1.0,False
6,241,[ 0.01837531  0.02474743  0.00544388 -0.03930743],1,1.0,False
6,242,[ 0.01887026  0.21979089  0.00465773 -0.3302678 ],1,1.0,False
6,243,[ 0.02326608  0.02460295 -0.00194763 -0.03611969],0,1.0,False
6,244,[ 0.02375813 -0.17049102 -0.00267002  0.2559481 ],0,1.0,False
6,245,[ 0.02034831  0.02466895  0.00244894 -0.0375758 ],1,1.0,False
6,246,[ 0.02084169  0.2197557   0.00169743 -0.32948506],1,1.0,False
6,247,[ 0.02523681  0.02460963 -0.00489228 -0.03626732],0,1.0,False
6,248,[ 0.025729   -0.17044184 -0.00561762  0.25486803],0,1.0,False
6,249,[ 0.02232016  0.02475988 -0.00052026 -0.03958147],1,1.0,False
6,250,[ 0.02281536 -0.1703546  -0.00131189  0.25293726],0,1.0,False
6,251,[ 0.01940827  0.02478605  0.00374685 -0.04015917],1,1.0,False
6,252,[ 0.01990399  0.21985407  0.00294367 -0.3316576 ],1,1.0,False
6,253,[ 0.02430107  0.02469034 -0.00368948 -0.03804782],0,1.0,False
6,254,[ 0.02479488 -0.1703785  -0.00445044  0.25346875],0,1.0,False
6,255,[ 0.02138731  0.02480671  0.00061894 -0.04061459],1,1.0,False
6,256,[ 2.1883441e-02 -1.7032412e-01 -1.9335336e-04  2.5226355e-01],0,1.0,False
6,257,[ 0.01847696  0.0248006   0.00485192 -0.04048035],1,1.0,False
6,258,[ 0.01897297  0.21985264  0.00404231 -0.3316285 ],1,1.0,False
6,259,[ 0.02337002  0.02467338 -0.00259026 -0.03767358],0,1.0,False
6,260,[ 0.02386349 -0.17041133 -0.00334373  0.25419098],0,1.0,False
6,261,[ 0.02045527  0.02475821  0.00174009 -0.03954475],1,1.0,False
6,262,[ 0.02095043 -0.17038865  0.00094919  0.2536867 ],0,1.0,False
6,263,[ 0.01754266  0.02471973  0.00602293 -0.0386967 ],1,1.0,False
6,264,[ 0.01803705  0.2197548   0.00524899 -0.32947326],1,1.0,False
6,265,[ 0.02243215  0.02455852 -0.00134047 -0.03513968],0,1.0,False
6,266,[ 0.02292332 -0.17054418 -0.00204327  0.25712   ],0,1.0,False
6,267,[ 0.01951243  0.02460688  0.00309913 -0.03620669],1,1.0,False
6,268,[ 0.02000457  0.21968426  0.002375   -0.3279102 ],1,1.0,False
6,269,[ 0.02439826  0.02452857 -0.0041832  -0.03447926],0,1.0,False
6,270,[ 0.02488883 -0.17053315 -0.00487279  0.2568809 ],0,1.0,False
6,271,[ 0.02147816  0.02465804  0.00026483 -0.03733499],1,1.0,False
6,272,[ 0.02197132 -0.17046772 -0.00048187  0.25543147],0,1.0,False
6,273,[ 0.01856197  0.02466112  0.00462676 -0.0374034 ],1,1.0,False
6,274,[ 0.01905519  0.21971641  0.00387869 -0.32862297],1,1.0,False
6,275,[ 0.02344952  0.02453946 -0.00269377 -0.03471939],0,1.0,False
6,276,[ 0.02394031 -0.17054376 -0.00338816  0.2571124 ],0,1.0,False
6,277,[ 0.02052944  0.0246264   0.00175409 -0.03663727],1,1.0,False
6,278,[ 0.02102196  0.21972315  0.00102135 -0.32876626],1,1.0,False
6,279,[ 0.02541643  0.02458668 -0.00555398 -0.03576141],0,1.0,False
6,280,[ 0.02590816 -0.17045519 -0.00626921  0.25516403],0,1.0,False
6,281,[ 0.02249906  0.02475571 -0.00116593 -0.03948971],1,1.0,False
6,282,[ 0.02299417 -0.17034951 -0.00195572  0.25282514],0,1.0,False
6,283,[ 0.01958718  0.02480032  0.00310078 -0.04047403],1,1.0,False
6,284,[ 0.02008319  0.21987768  0.0022913  -0.332177  ],1,1.0,False
6,285,[ 0.02448074  0.02472318 -0.00435224 -0.03877241],0,1.0,False
6,286,[ 0.0249752  -0.1703361  -0.00512769  0.25253418],0,1.0,False
6,287,[ 2.1568483e-02  2.4858704e-02 -7.7003249e-05 -4.1761700e-02],1,1.0,False
6,288,[ 0.02206566 -0.17026214 -0.00091224  0.25089693],0,1.0,False
6,289,[ 0.01866041  0.02487282  0.0041057  -0.0420736 ],1,1.0,False
6,290,[ 0.01915787  0.21993566  0.00326423 -0.3334583 ],1,1.0,False
6,291,[ 0.02355658  0.0247674  -0.00340494 -0.0397478 ],0,1.0,False
6,292,[ 0.02405193 -0.17030556 -0.00419989  0.2518589 ],0,1.0,False
6,293,[ 0.02064582  0.02487611  0.00083728 -0.0421458 ],1,1.0,False
6,294,[ 2.1143341e-02 -1.7025784e-01 -5.6310473e-06  2.5080118e-01],0,1.0,False
6,295,[ 0.01773819  0.0248642   0.00501039 -0.04188352],1,1.0,False
6,296,[ 0.01823547  0.21991394  0.00417272 -0.3329814 ],1,1.0,False
6,297,[ 0.02263375  0.02473285 -0.00248691 -0.03898555],0,1.0,False
6,298,[ 0.02312841 -0.17035335 -0.00326662  0.2529117 ],0,1.0,False
6,299,[ 0.01972134  0.02481509  0.00179162 -0.04079979],1,1.0,False
6,300,[ 0.02021764 -0.1703325   0.00097562  0.25244787],0,1.0,False
6,301,[ 0.01681099  0.0247755   0.00602458 -0.03992717],1,1.0,False
6,302,[ 0.0173065   0.21981055  0.00522604 -0.3307032 ],1,1.0,False
6,303,[ 0.02170271  0.02461459 -0.00138803 -0.03637683],0,1.0,False
6,304,[ 0.022195   -0.17048742 -0.00211557  0.25586784],0,1.0,False
6,305,[ 0.01878526  0.02466467  0.00300179 -0.03748162],1,1.0,False
6,306,[ 0.01927855  0.21974345  0.00225216 -0.32921594],1,1.0,False
6,307,[ 0.02367342  0.0245895  -0.00433216 -0.03582365],0,1.0,False
6,308,[ 0.02416521 -0.17047006 -0.00504863  0.2554893 ],0,1.0,False
6,309,[ 2.0755805e-02  2.4723614e-02  6.1152503e-05 -3.8781766e-02],1,1.0,False
6,310,[ 0.02125028 -0.17039922 -0.00071448  0.25392047],0,1.0,False
6,311,[ 0.01784229  0.02473293  0.00436393 -0.03898775],1,1.0,False
6,312,[ 0.01833695  0.21979204  0.00358417 -0.33029062],1,1.0,False
6,313,[ 0.02273279  0.02461924 -0.00302164 -0.03647958],0,1.0,False
6,314,[ 0.02322518 -0.17045924 -0.00375123  0.25524846],0,1.0,False
6,315,[ 0.01981599  0.02471606  0.00135374 -0.0386153 ],1,1.0,False
6,316,[ 0.02031031 -0.17042528  0.00058143  0.25449443],0,1.0,False
6,317,[ 0.01690181  0.02468837  0.00567132 -0.03800504],1,1.0,False
6,318,[ 0.01739558  0.21972854  0.00491122 -0.32889324],1,1.0,False
6,319,[ 0.02179015  0.02453702 -0.00166665 -0.03466559],0,1.0,False
6,320,[ 0.02228089 -0.170561   -0.00235996  0.25749102],0,1.0,False
6,321,[ 0.01886967  0.02459457  0.00278986 -0.03593533],1,1.0,False
6,322,[ 0.01936156  0.2196764   0.00207116 -0.32773674],1,1.0,False
6,323,[ 0.02375509  0.02452503 -0.00448358 -0.03440136],0,1.0,False
6,324,[ 0.02424559 -0.17053235 -0.00517161  0.2568636 ],0,1.0,False
6,325,[ 2.0834940e-02  2.4663059e-02 -3.4334385e-05 -3.7446056e-02],1,1.0,False
6,326,[ 0.0213282  -0.1704584  -0.00078326  0.25522605],0,1.0,False
6,327,[ 0.01791903  0.02467473  0.00432127 -0.03770384],1,1.0,False
6,328,[ 0.01841253  0.21973445  0.00356719 -0.32902023],1,1.0,False
6,329,[ 0.02280722  0.02456189 -0.00301322 -0.03521452],0,1.0,False
6,330,[ 0.02329845 -0.17051671 -0.00371751  0.2565162 ],0,1.0,False
6,331,[ 0.01988812  0.02465811  0.00141282 -0.03733698],1,1.0,False
6,332,[ 0.02038128 -0.17048407  0.00066608  0.25579137],0,1.0,False
6,333,[ 0.0169716   0.02462836  0.0057819  -0.03668139],1,1.0,False
6,334,[ 0.01746417  0.21966693  0.00504828 -0.32753447],1,1.0,False
6,335,[ 0.02185751  0.02447347 -0.00150241 -0.03326383],0,1.0,False
6,336,[ 0.02234698 -0.17062691 -0.00216769  0.2589447 ],0,1.0,False
6,337,[ 0.01893444  0.02452593  0.0030112  -0.03442117],1,1.0,False
6,338,[ 0.01942496  0.21960457  0.00232278 -0.3261525 ],1,1.0,False
6,339,[ 0.02381705  0.02444962 -0.00420027 -0.03273799],0,1.0,False
6,340,[ 0.02430604 -0.17061184 -0.00485503  0.25861675],0,1.0,False
6,341,[ 0.0208938   0.02457908  0.00031731 -0.03559355],1,1.0,False
6,342,[ 0.02138538 -0.17054743 -0.00039456  0.25718948],0,1.0,False
6,343,[ 0.01797444  0.02458016  0.00474923 -0.03561788],1,1.0,False
6,344,[ 0.01846604  0.21963368  0.00403687 -0.3267986 ],1,1.0,False
6,345,[ 0.02285871  0.02445449 -0.0024991  -0.03284536],0,1.0,False
6,346,[ 0.0233478  -0.17063153 -0.00315601  0.259048  ],0,1.0,False
6,347,[ 0.01993517  0.02453533  0.00202495 -0.03462868],1,1.0,False
6,348,[ 0.02042588  0.21962819  0.00133238 -0.32667202],1,1.0,False
6,349,[ 0.02481844  0.02448729 -0.00520106 -0.03356922],0,1.0,False
6,350,[ 0.02530819 -0.17055969 -0.00587245  0.2574682 ],0,1.0,False
6,351,[ 0.021897    0.02464561 -0.00072309 -0.0370612 ],1,1.0,False
6,352,[ 0.02238991 -0.17046596 -0.00146431  0.2553935 ],0,1.0,False
6,353,[ 0.01898059  0.02467686  0.00364356 -0.03775094],1,1.0,False
6,354,[ 0.01947412  0.21974638  0.00288854 -0.32928208],1,1.0,False
6,355,[ 0.02386905  0.02458342 -0.0036971  -0.03568963],0,1.0,False
6,356,[ 0.02436072 -0.17048532 -0.00441089  0.25582454],0,1.0,False
6,357,[ 0.02095101  0.02469933  0.0007056  -0.03824639],1,1.0,False
6,358,[ 2.1445001e-02 -1.7043273e-01 -5.9329657e-05  2.5465909e-01],0,1.0,False
6,359,[ 0.01803635  0.02469007  0.00503385 -0.03804256],1,1.0,False
6,360,[ 0.01853015  0.21973947  0.004273   -0.329133  ],1,1.0,False
6,361,[ 0.02292494  0.02455695 -0.00230966 -0.03510565],0,1.0,False
6,362,[ 0.02341608 -0.1705318  -0.00301177  0.25684765],0,1.0,False
6,363,[ 0.02000544  0.02463302  0.00212518 -0.0367837 ],1,1.0,False
6,364,[ 0.0204981   0.21972443  0.00138951 -0.32879534],1,1.0,False
6,365,[ 0.02489259  0.02458273 -0.0051864  -0.03567456],0,1.0,False
6,366,[ 0.02538424 -0.17046447 -0.00589989  0.2553675 ],0,1.0,False
6,367,[ 0.02197495  0.02474122 -0.00079254 -0.0391705 ],1,1.0,False
6,368,[ 0.02246978 -0.17036936 -0.00157595  0.25326225],0,1.0,False
6,369,[ 0.01906239  0.02477506  0.00348929 -0.03991733],1,1.0,False
6,370,[ 0.01955789  0.2198468   0.00269095 -0.3314973 ],1,1.0,False
6,371,[ 0.02395483  0.02468666 -0.003939   -0.037967  ],0,1.0,False
6,372,[ 0.02444856 -0.1703786  -0.00469834  0.25347054],0,1.0,False
6,373,[ 0.02104099  0.02481013  0.00037107 -0.04069063],1,1.0,False
6,374,[ 0.02153719 -0.17031714 -0.00044274  0.25210935],0,1.0,False
6,375,[ 0.01813085  0.02481113  0.00459945 -0.04071319],1,1.0,False
6,376,[ 0.01862707  0.21986683  0.00378518 -0.3319414 ],1,1.0,False
6,377,[ 0.02302441  0.0246912  -0.00285365 -0.03806723],0,1.0,False
6,378,[ 0.02351823 -0.17038971 -0.00361499  0.253714  ],0,1.0,False
6,379,[ 0.02011044  0.02478367  0.00145929 -0.04010698],1,1.0,False
6,380,[ 0.02060611 -0.17035918  0.00065715  0.25303602],0,1.0,False
6,381,[ 0.01719893  0.02475338  0.00571787 -0.03943957],1,1.0,False
6,382,[ 0.017694    0.21979287  0.00492908 -0.33031297],1,1.0,False
6,383,[ 0.02208986  0.02460111 -0.00167718 -0.03607974],0,1.0,False
6,384,[ 0.02258188 -0.17049675 -0.00239878  0.25607353],0,1.0,False
6,385,[ 0.01917194  0.02465937  0.00272269 -0.03736503],1,1.0,False
6,386,[ 0.01966513  0.21974216  0.00197539 -0.32918766],1,1.0,False
6,387,[ 0.02405997  0.02459215 -0.00460836 -0.03588245],0,1.0,False
6,388,[ 0.02455182 -0.17046341 -0.00532601  0.25534293],0,1.0,False
6,389,[ 0.02114255  0.02473417 -0.00021915 -0.03901514],1,1.0,False
6,390,[ 0.02163723 -0.17038463 -0.00099945  0.25359863],0,1.0,False
6,391,[ 0.01822954  0.02475158  0.00407252 -0.03939937],1,1.0,False
6,392,[ 0.01872457  0.2198149   0.00328453 -0.3307946 ],1,1.0,False
6,393,[ 0.02312087  0.02464634 -0.00333136 -0.0370777 ],0,1.0,False
6,394,[ 0.02361379 -0.17042768 -0.00407291  0.2545523 ],0,1.0,False
6,395,[ 0.02020524  0.02475219  0.00101813 -0.03941251],1,1.0,False
6,396,[ 2.0700285e-02 -1.7038435e-01  2.2988276e-04  2.5359148e-01],0,1.0,False
6,397,[ 0.0172926   0.02473432  0.00530171 -0.03901894],1,1.0,False
6,398,[ 0.01778728  0.21977985  0.00452133 -0.33002442],1,1.0,False
6,399,[ 0.02218288  0.02459382 -0.00207915 -0.03591911],0,1.0,False
6,400,[ 0.02267476 -0.17049825 -0.00279754  0.2561071 ],0,1.0,False
